Time,Download (b/s),Total (b/s)
2023-12-30 10:00:00+00:00,77953231.64444445,155765332.19555557
2023-12-30 14:00:00+00:00,83329445.54666667,166710873.88444445
2023-12-30 14:00:00+00:00,83329445.54666667,166710873.88444445
2023-12-30 18:00:00+00:00,75976911.07555556,152129199.2177778
2023-12-30 18:00:00+00:00,75976911.07555556,152129199.2177778
2023-12-30 22:00:00+00:00,70689958.11555555,141164032.5688889
2023-12-30 22:00:00+00:00,70689958.11555555,141164032.5688889
2024-01-02 02:00:00+00:00,35732119.32444444,71423222.89777777
2024-01-02 06:00:00+00:00,36287854.93333333,72620925.72444445
2024-01-02 10:00:00+00:00,45884591.21777778,91707775.43111113
2024-01-02 14:00:00+00:00,39328549.54666667,78559274.09777778
2024-01-02 18:00:00+00:00,28826486.32888889,57665655.46666667
2024-01-02 22:00:00+00:00,27326984.53333333,54610976.42666667
2024-01-03 02:00:00+00:00,23267052.65777778,46497932.51555556
2024-01-03 06:00:00+00:00,24560234.382222224,49059141.40444444
2024-01-03 10:00:00+00:00,43315984.497777775,86602873.17333333
2024-01-03 14:00:00+00:00,73202095.78666666,146442232.03555554
2024-01-03 18:00:00+00:00,56111891.34222222,111973248.0
2024-01-03 22:00:00+00:00,48327027.48444445,96657068.37333332
2024-01-04 02:00:00+00:00,46419646.008888885,92849967.21777776
2024-01-04 06:00:00+00:00,51199598.93333333,102410634.80888888
2024-01-04 10:00:00+00:00,65350156.51555555,130975744.0
2024-01-04 14:00:00+00:00,69149814.89777778,138251572.3377778
2024-01-04 18:00:00+00:00,56124710.68444444,112268674.27555557
2024-01-04 22:00:00+00:00,52735947.66222222,105420541.72444443
2024-01-05 02:00:00+00:00,50019029.333333336,100026564.83555555
2024-01-05 06:00:00+00:00,54995423.00444444,109939482.1688889
2024-01-05 10:00:00+00:00,67374997.61777778,134679430.82666665
2024-01-05 14:00:00+00:00,67603129.45777778,135294087.39555556
2024-01-05 18:00:00+00:00,57407125.61777778,114792487.82222223
2024-01-05 22:00:00+00:00,41018066.48888889,82027819.23555556
2024-01-06 02:00:00+00:00,62999464.96,125593109.04888888
2024-01-06 06:00:00+00:00,57824532.48,115697045.04888888
2024-01-06 10:00:00+00:00,66573891.12888889,133131959.75111112
2024-01-06 14:00:00+00:00,63354774.75555556,126802673.77777778
2024-01-06 18:00:00+00:00,63906709.04888889,127743410.06222224
2024-01-06 22:00:00+00:00,62883985.06666667,125835919.92888889
2024-01-08 02:00:00+00:00,59987626.66666666,119966169.88444445
2024-01-08 06:00:00+00:00,59063698.204444446,118150268.58666667
2024-01-08 10:00:00+00:00,63852942.79111111,127772717.51111113
2024-01-08 14:00:00+00:00,63441846.61333334,126889853.72444443
2024-01-08 18:00:00+00:00,66283651.41333333,132520106.09777778
2024-01-08 22:00:00+00:00,66733937.20888889,133404649.24444444
2024-01-09 02:00:00+00:00,68499590.82666667,137023618.84444445
2024-01-09 06:00:00+00:00,74140518.9688889,148440458.24
2024-01-09 10:00:00+00:00,91974731.66222222,183966907.16444445
2024-01-09 14:00:00+00:00,88877706.24,177844078.93333334
2024-01-09 18:00:00+00:00,90874220.08888888,182033505.28
2024-01-09 22:00:00+00:00,69478191.78666666,138861289.24444443
2024-01-10 02:00:00+00:00,86987522.27555555,173979093.3333333
2024-01-10 06:00:00+00:00,94517771.3777778,188949913.03111112
2024-01-10 10:00:00+00:00,121912077.08444443,244451046.96888888
2024-01-10 14:00:00+00:00,123543193.0311111,246820172.8
2024-01-10 18:00:00+00:00,103592601.0311111,207219735.8933333
2024-01-10 22:00:00+00:00,85144619.23555556,170283999.57333332
2024-01-11 02:00:00+00:00,65160802.98666666,130148084.05333334
2024-01-11 06:00:00+00:00,99675673.0311111,199301362.34666663
2024-01-11 10:00:00+00:00,423994255.36,848288259.9822223
2024-01-11 14:00:00+00:00,331103517.0133333,663722563.6977777
2024-01-11 18:00:00+00:00,160046345.6711111,319703786.3822222
2024-01-11 22:00:00+00:00,92429030.9688889,184604173.6533333
2024-01-12 02:00:00+00:00,99086194.91555557,198222018.56
2024-01-12 06:00:00+00:00,97059250.63111112,194395889.7777778
2024-01-12 10:00:00+00:00,407649707.2355555,816622842.88
2024-01-12 14:00:00+00:00,284983215.2177778,570760009.3866667
2024-01-12 18:00:00+00:00,153680286.15111113,307374096.4977778
2024-01-12 22:00:00+00:00,103624878.08,207476034.56
2024-01-13 02:00:00+00:00,107135468.65777776,213990918.2577777
2024-01-13 06:00:00+00:00,101889931.3777778,203682457.03111112
2024-01-13 10:00:00+00:00,120076819.34222224,240408134.54222223
2024-01-13 14:00:00+00:00,119854231.32444444,239663951.0755556
2024-01-13 18:00:00+00:00,113959977.5288889,227812593.2088889
2024-01-13 22:00:00+00:00,112763513.17333332,225470976.0
2024-01-15 02:00:00+00:00,104400769.70666666,208819887.78666663
2024-01-15 06:00:00+00:00,168226368.28444445,336426860.6577778
2024-01-15 10:00:00+00:00,452546706.20444447,906910366.1511112
2024-01-15 14:00:00+00:00,340921318.4,683300275.768889
2024-01-15 18:00:00+00:00,262842026.09777772,526934601.9555556
2024-01-15 22:00:00+00:00,121535164.30222222,242586870.3288889
2024-01-16 02:00:00+00:00,99226886.82666668,198400551.82222223
2024-01-16 06:00:00+00:00,134608303.2177778,270067837.1555556
2024-01-16 10:00:00+00:00,405971343.36,811829847.04
2024-01-16 14:00:00+00:00,295396821.3333333,591802390.7555555
2024-01-16 18:00:00+00:00,241290240.0,483704571.4488889
2024-01-16 22:00:00+00:00,120139347.05777778,240211006.57777777
2024-01-17 02:00:00+00:00,98160164.40888888,195429317.97333333
2024-01-17 06:00:00+00:00,191338548.33777776,385614211.4133333
2024-01-17 10:00:00+00:00,492504995.27111113,984494975.4311112
2024-01-17 14:00:00+00:00,357626882.84444445,715000577.7066667
2024-01-17 18:00:00+00:00,333000418.9866667,667569322.6666667
2024-01-17 22:00:00+00:00,134839095.75111112,270723405.93777776
2024-01-18 02:00:00+00:00,92965125.12,186077306.31111112
2024-01-18 06:00:00+00:00,167044842.38222224,334609852.87111115
2024-01-18 10:00:00+00:00,453509835.6622222,907767145.2444444
2024-01-18 14:00:00+00:00,331694244.4088889,664024793.3155556
2024-01-18 18:00:00+00:00,269116367.0755556,538810251.9466667
2024-01-18 22:00:00+00:00,132706252.23111112,265937310.1511112
2024-01-19 02:00:00+00:00,114692132.40888888,229469951.4311111
2024-01-19 06:00:00+00:00,200793070.9333333,401405522.48888886
2024-01-19 10:00:00+00:00,423075677.2977778,847813282.7022222
2024-01-19 14:00:00+00:00,379162548.3377778,758191115.3777778
2024-01-19 18:00:00+00:00,258316114.4888889,517516116.7644445
2024-01-19 22:00:00+00:00,121407412.90666668,243560652.8
2024-01-20 02:00:00+00:00,92907263.43111113,185886917.97333333
2024-01-20 06:00:00+00:00,143650305.13777778,286900012.94222224
2024-01-20 10:00:00+00:00,250614430.1511112,502166219.6622223
2024-01-20 14:00:00+00:00,178206414.50666666,356705101.93777776
2024-01-20 18:00:00+00:00,121808879.50222224,243808476.16
2024-01-20 22:00:00+00:00,105289101.65333334,210364958.72
2024-01-22 02:00:00+00:00,122995382.61333331,246003933.86666667
2024-01-22 06:00:00+00:00,205456717.9377778,410713714.9155556
2024-01-22 10:00:00+00:00,428811620.6933333,859309641.9555556
2024-01-22 14:00:00+00:00,355040241.7777778,710848342.471111
2024-01-22 18:00:00+00:00,342272802.7022222,686092414.2933333
2024-01-22 22:00:00+00:00,168320626.91555557,336445791.0044445
2024-01-23 02:00:00+00:00,94272595.62666668,188650436.26666665
2024-01-23 06:00:00+00:00,197371590.54222223,394455448.4622222
2024-01-23 10:00:00+00:00,490235131.4488889,983131960.32
2024-01-23 14:00:00+00:00,432414441.2444444,866343898.4533334
2024-01-23 18:00:00+00:00,346978363.16444445,693067399.9644444
2024-01-23 22:00:00+00:00,133532704.99555556,268549635.9822222
2024-01-24 02:00:00+00:00,93814525.15555556,187507482.1688889
2024-01-24 06:00:00+00:00,187151760.4977778,374372805.40444446
2024-01-24 10:00:00+00:00,462950399.4311111,928415564.231111
2024-01-24 14:00:00+00:00,352188791.46666664,704304571.1644444
2024-01-24 18:00:00+00:00,363442609.4933333,730529316.4088888
2024-01-24 22:00:00+00:00,162475851.09333333,323347605.61777776
2024-01-25 02:00:00+00:00,75047637.90222222,149904340.76444444
2024-01-25 06:00:00+00:00,179551957.90222222,359781279.8577778
2024-01-25 10:00:00+00:00,453478459.73333335,908032471.6088887
2024-01-25 14:00:00+00:00,376505512.3911112,754612036.2666667
2024-01-25 18:00:00+00:00,354744348.4444444,711287446.1866667
2024-01-25 22:00:00+00:00,162597749.19111112,324562090.6666667
2024-01-26 00:00:00+00:00,81298874.59555556,162281045.33333334
2024-02-01 00:00:00+00:00,65408075.09333333,130912912.21333335
2024-02-01 02:00:00+00:00,130816150.18666668,261825824.42666668
2024-02-01 06:00:00+00:00,230006719.71555555,460496671.2888889
2024-02-01 10:00:00+00:00,541174232.7466667,1084180028.87111
2024-02-01 14:00:00+00:00,405782369.8488889,815202610.0622222
2024-02-01 18:00:00+00:00,431030828.94222224,863449949.8666667
2024-02-01 22:00:00+00:00,195993189.8311111,391123886.08
2024-02-02 02:00:00+00:00,136251457.9911111,272349862.6844444
2024-02-02 06:00:00+00:00,238182522.31111112,477431282.3466667
2024-02-02 10:00:00+00:00,521618519.60888886,1045028974.3644444
2024-02-02 14:00:00+00:00,218912810.66666663,436946727.82222223
2024-02-02 18:00:00+00:00,149490676.6222222,299222603.09333336
2024-02-02 22:00:00+00:00,143667601.06666666,287525939.7688889
2024-02-03 02:00:00+00:00,151164951.32444444,302025507.84000003
2024-02-03 06:00:00+00:00,223709948.58666667,448438643.4844445
2024-02-03 10:00:00+00:00,445839685.40444446,893196825.6
2024-02-03 14:00:00+00:00,404397535.5733333,809074739.2
2024-02-03 18:00:00+00:00,237374840.60444444,475068373.3333334
2024-02-03 22:00:00+00:00,144905799.68,290054004.6222222
2024-02-05 02:00:00+00:00,102727389.29777776,205440323.1288889
2024-02-05 06:00:00+00:00,219736990.72,442383815.68
2024-02-05 10:00:00+00:00,494471019.52,985715734.1866668
2024-02-05 14:00:00+00:00,449572595.4844445,902713821.2977778
2024-02-05 18:00:00+00:00,380794968.17777777,764594659.5555556
2024-02-05 22:00:00+00:00,169837968.4977778,339197117.44
2024-02-06 02:00:00+00:00,97959934.29333334,196196573.86666667
2024-02-06 06:00:00+00:00,230797565.72444445,459484724.9066666
2024-02-06 10:00:00+00:00,629105806.7911111,1261294885.5466666
2024-02-06 14:00:00+00:00,401771657.6711111,805772793.7422222
2024-02-06 18:00:00+00:00,356867048.1066667,715118359.8933334
2024-02-06 22:00:00+00:00,146436774.11555555,294436816.21333337
2024-02-07 02:00:00+00:00,94505473.70666666,188877777.92
2024-02-07 06:00:00+00:00,209021824.5688889,422171904.5688889
2024-02-07 10:00:00+00:00,563509493.1911111,1126344302.9333334
2024-02-07 14:00:00+00:00,394106659.84,790022704.3555555
2024-02-07 18:00:00+00:00,433036591.2177778,866628862.8622222
2024-02-07 22:00:00+00:00,189106364.30222225,377890575.36
2024-02-08 02:00:00+00:00,124436333.79555556,248886802.7733333
2024-02-08 06:00:00+00:00,201534272.8533333,404264203.94666666
2024-02-08 10:00:00+00:00,471076515.84,943396630.1866668
2024-02-08 14:00:00+00:00,424186971.0222222,846913320.3911111
2024-02-08 18:00:00+00:00,390103367.68,782644461.7955556
2024-02-08 22:00:00+00:00,151266458.73777777,303294747.3066667
2024-02-09 02:00:00+00:00,104706672.64,209458960.49777776
2024-02-09 06:00:00+00:00,98373846.4711111,196728461.6533333
2024-02-09 10:00:00+00:00,112853150.72,224963968.0
2024-02-09 14:00:00+00:00,114030797.93777776,228088448.5688889
2024-02-09 18:00:00+00:00,106891107.55555557,213734774.3288889
2024-02-09 22:00:00+00:00,101288128.85333334,203458743.18222225
2024-02-10 02:00:00+00:00,102191701.33333331,204371840.5688889
2024-02-10 06:00:00+00:00,97225813.33333331,193807732.6222222
2024-02-10 10:00:00+00:00,112207501.65333334,225258951.68
2024-02-10 14:00:00+00:00,118653393.92,237453343.85777777
2024-02-10 18:00:00+00:00,109146403.84,217541703.68
2024-02-10 22:00:00+00:00,96847652.40888888,193747685.26222223
2024-02-12 02:00:00+00:00,98773795.27111112,197688382.5777778
2024-02-12 06:00:00+00:00,94026317.93777776,188775394.98666668
2024-02-12 10:00:00+00:00,102136459.3777778,204425463.46666667
2024-02-12 14:00:00+00:00,109957792.42666666,219756231.1111111
2024-02-12 18:00:00+00:00,107766410.80888888,214991951.64444444
2024-02-12 22:00:00+00:00,100677474.41777778,201128119.18222225
2024-02-13 02:00:00+00:00,100282115.98222224,200804072.6755556
2024-02-13 06:00:00+00:00,104873548.8,210733058.27555555
2024-02-13 10:00:00+00:00,112644914.63111112,225377883.59111112
2024-02-13 14:00:00+00:00,122918488.17777778,246147180.08888888
2024-02-13 18:00:00+00:00,112290490.02666669,224449286.25777772
2024-02-13 22:00:00+00:00,101902296.74666668,203191037.15555555
2024-02-14 02:00:00+00:00,101767902.43555556,204561108.76444447
2024-02-14 06:00:00+00:00,397841884.72888887,794694770.9155555
2024-02-14 10:00:00+00:00,674849749.9022223,1353446125.2266667
2024-02-14 14:00:00+00:00,396460685.6533333,793680118.8977778
2024-02-14 18:00:00+00:00,370049271.4666666,741969051.8755555
2024-02-14 22:00:00+00:00,141668551.68,283812093.1555556
2024-02-15 02:00:00+00:00,106440282.45333332,212937417.9555556
2024-02-15 06:00:00+00:00,202208141.08444443,406384423.2533333
2024-02-15 10:00:00+00:00,490051167.5733333,981740526.9333334
2024-02-15 14:00:00+00:00,412301156.6933333,824396095.1466666
2024-02-15 18:00:00+00:00,312213192.8177777,625744428.3733333
2024-02-15 22:00:00+00:00,58961154.27555556,117661395.62666668
2024-02-16 02:00:00+00:00,32223699.626666665,64354401.28
2024-02-16 06:00:00+00:00,197010998.6133333,397715437.2266667
2024-02-16 10:00:00+00:00,449227772.5866666,897571242.6666666
2024-02-16 14:00:00+00:00,356991116.5155556,714289563.3066666
2024-02-16 18:00:00+00:00,323548788.05333334,647944252.3022223
2024-02-16 22:00:00+00:00,135655062.18666667,272590391.18222225
2024-02-17 02:00:00+00:00,92397061.12,184894130.63111112
2024-02-17 06:00:00+00:00,155807156.33777776,312153443.5555556
2024-02-17 10:00:00+00:00,374723328.5688889,750080843.0933334
2024-02-17 14:00:00+00:00,311099226.4533333,624398160.2133334
2024-02-17 18:00:00+00:00,164374801.06666666,328634773.0488889
2024-02-17 22:00:00+00:00,102416564.33777778,203773322.80888888
2024-02-19 02:00:00+00:00,91521199.78666666,183002019.84
2024-02-19 06:00:00+00:00,202008678.96888888,403630792.81777775
2024-02-19 10:00:00+00:00,522002688.5688889,1046793804.8
2024-02-19 14:00:00+00:00,388587600.7822222,777828940.8
2024-02-19 18:00:00+00:00,343021926.9688889,686883466.8088889
2024-02-19 22:00:00+00:00,152010852.69333333,303828159.71555555
2024-02-20 02:00:00+00:00,103657846.89777778,206879815.68
2024-02-20 06:00:00+00:00,197867054.08,395444416.85333335
2024-02-20 10:00:00+00:00,474339054.3644444,951970613.4755557
2024-02-20 14:00:00+00:00,469722325.9022222,940496518.2577776
2024-02-20 18:00:00+00:00,309137321.5288889,619373587.3422222
2024-02-20 22:00:00+00:00,142178741.47555557,284504963.41333336
2024-02-21 02:00:00+00:00,113060652.37333332,226252817.06666663
2024-02-21 06:00:00+00:00,231305703.53777772,465288723.9111111
2024-02-21 10:00:00+00:00,519967022.6488889,1039770547.2
2024-02-21 14:00:00+00:00,446206194.3466667,894164701.8666667
2024-02-21 18:00:00+00:00,423442139.0222222,847175098.0266666
2024-02-21 22:00:00+00:00,177846058.09777778,354009784.8888889
2024-02-22 02:00:00+00:00,105110380.65777776,210167281.7777778
2024-02-22 06:00:00+00:00,215661167.5022222,430316580.9777778
2024-02-22 10:00:00+00:00,525592516.8355556,1053783850.0977778
2024-02-22 14:00:00+00:00,402324326.9688889,806586649.0311111
2024-02-22 18:00:00+00:00,402030706.91555554,805919735.4666667
2024-02-22 22:00:00+00:00,168474399.85777777,336619575.18222225
2024-02-23 02:00:00+00:00,119420983.7511111,238808000.28444445
2024-02-23 06:00:00+00:00,212691767.75111112,423737520.9244445
2024-02-23 10:00:00+00:00,504789991.5377778,1013348803.1288888
2024-02-23 14:00:00+00:00,376534111.5733333,753586509.9377778
2024-02-23 18:00:00+00:00,336066645.9022222,673031046.2577777
2024-02-23 22:00:00+00:00,149797170.0622222,299972081.2088889
2024-02-24 02:00:00+00:00,105777699.27111112,211850195.6266667
2024-02-24 06:00:00+00:00,179307732.19555557,359089293.6533333
2024-02-24 10:00:00+00:00,507629073.6355556,1016501781.6177778
2024-02-24 14:00:00+00:00,388394026.0977778,777613058.2755556
2024-02-24 18:00:00+00:00,220568145.92,440716946.7733333
2024-02-24 22:00:00+00:00,110232919.6088889,220917575.1111111
2024-02-26 02:00:00+00:00,111149286.9688889,222308167.1111111
2024-02-26 06:00:00+00:00,231268959.5733333,467245598.1511111
2024-02-26 10:00:00+00:00,553288602.7377778,1103741364.9066668
2024-02-26 14:00:00+00:00,424005674.0977778,848185573.2622223
2024-02-26 18:00:00+00:00,343190165.61777776,686604117.9022222
2024-02-26 22:00:00+00:00,160447496.53333333,321992913.92
2024-02-27 02:00:00+00:00,103680466.48888887,207811062.8977778
2024-02-27 06:00:00+00:00,205422354.20444444,410888724.48
2024-02-27 10:00:00+00:00,581056180.3377777,1162871690.24
2024-02-27 14:00:00+00:00,415360144.49777776,831646207.4311111
2024-02-27 18:00:00+00:00,355866821.97333336,714095263.2888889
2024-02-27 22:00:00+00:00,129879260.72888888,260585352.53333333
2024-02-28 02:00:00+00:00,65092396.373333335,130377907.76888888
2024-02-28 06:00:00+00:00,79849939.05777778,160067877.54666668
2024-02-28 10:00:00+00:00,233855881.10222223,468219823.7866667
2024-02-28 14:00:00+00:00,296539773.15555555,591802607.5022223
2024-02-28 18:00:00+00:00,378018257.92,757339458.56
2024-02-28 22:00:00+00:00,164719963.02222222,331551659.2355555
2024-02-29 02:00:00+00:00,97764766.72,195390617.6
2024-02-29 06:00:00+00:00,197423560.24888888,395715076.5511111
2024-02-29 10:00:00+00:00,503889163.94666666,1009814648.0355556
2024-02-29 14:00:00+00:00,390883977.1022222,783400837.12
2024-02-29 18:00:00+00:00,323293593.0311111,645180076.3733333
2024-02-29 22:00:00+00:00,142750501.54666665,286890642.7733333
2024-03-01 00:00:00+00:00,71375250.77333333,143445321.38666666
2024-03-01 00:00:00+00:00,45618183.96444444,91200453.12
2024-03-01 02:00:00+00:00,91236367.92888889,182400906.24
2024-03-01 06:00:00+00:00,181018656.42666668,358998796.5155556
2024-03-01 10:00:00+00:00,480197420.94222224,965082982.9688888
2024-03-01 14:00:00+00:00,400950600.81777775,801418883.4133333
2024-03-01 18:00:00+00:00,385192372.9066667,770241338.0266666
2024-03-01 22:00:00+00:00,156636482.56,315499319.75111115
2024-03-02 02:00:00+00:00,92117008.49777776,184349260.8
2024-03-02 06:00:00+00:00,173965702.82666665,348843361.28
2024-03-02 10:00:00+00:00,439564548.5511111,879705188.6933334
2024-03-02 14:00:00+00:00,373460588.6577778,747806602.8088889
2024-03-02 18:00:00+00:00,199481990.25777772,398547707.4488889
2024-03-02 22:00:00+00:00,101702456.8888889,203421082.1688889
2024-03-04 02:00:00+00:00,102046925.93777776,204315743.5733333
2024-03-04 06:00:00+00:00,219944904.24888888,441721470.8622222
2024-03-04 10:00:00+00:00,571631877.6888889,1142344006.5422225
2024-03-04 14:00:00+00:00,445846810.16888887,893420706.1333333
2024-03-04 18:00:00+00:00,352149024.4266667,707660246.471111
